#Frame          1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100      101      102
      33    3.809    3.685    3.543    3.419    3.337    3.211    3.095    2.989    2.882    2.790    2.678    2.591    2.512    2.397    2.297    2.186    2.133    2.016    1.895    1.806    1.702    1.570    1.466    1.358    1.297    1.172    1.093    0.992    0.936    0.813    0.703    0.586    0.000    0.618    0.690    0.802    0.892    0.972    1.134    1.163    1.273    1.390    1.498    1.586    1.699    1.797    1.956    2.027    2.195    2.304    2.348    2.425    2.583    2.641    2.723    2.825    2.845    2.972    3.054    3.115    3.214    3.299    3.414    3.475    3.529    3.607    3.692    3.696    3.795    3.858    3.932    3.984    4.083    4.116    4.137    4.212    4.223    4.231    4.318    4.371    4.407    4.439    4.465    4.444    4.496    4.509    4.563    4.521    4.588    4.620    4.616    4.634    4.662    4.672    4.711    4.759    4.739    4.765    4.828    4.800    4.773    4.829
      34    3.900    3.777    3.636    3.514    3.428    3.311    3.203    3.099    2.993    2.896    2.788    2.699    2.620    2.502    2.414    2.306    2.250    2.132    2.009    1.923    1.824    1.698    1.595    1.498    1.428    1.307    1.206    1.092    1.044    0.917    0.814    0.718    0.618    0.000    0.577    0.706    0.817    0.900    1.059    1.091    1.185    1.319    1.429    1.511    1.611    1.709    1.854    1.921    2.086    2.190    2.236    2.312    2.471    2.528    2.607    2.709    2.739    2.857    2.940    3.008    3.107    3.183    3.302    3.359    3.419    3.493    3.580    3.582    3.683    3.749    3.825    3.874    3.970    4.006    4.028    4.101    4.118    4.130    4.215    4.269    4.302    4.336    4.366    4.344    4.397    4.409    4.461    4.424    4.493    4.522    4.521    4.541    4.568    4.576    4.614    4.664    4.644    4.668    4.731    4.703    4.676    4.735
      35    4.008    3.890    3.750    3.629    3.549    3.429    3.318    3.217    3.112    3.012    2.898    2.806    2.728    2.613    2.519    2.407    2.350    2.235    2.110    2.031    1.926    1.797    1.680    1.577    1.519    1.381    1.290    1.178    1.114    1.006    0.881    0.785    0.690    0.577    0.000    0.589    0.730    0.810    0.941    0.984    1.083    1.224    1.315    1.387    1.503    1.601    1.752    1.812    1.979    2.087    2.129    2.203    2.361    2.418    2.494    2.604    2.631    2.744    2.830    2.898    2.992    3.071    3.184    3.247    3.305    3.381    3.469    3.474    3.579    3.639    3.718    3.769    3.864    3.908    3.926    4.002    4.018    4.030    4.118    4.173    4.209    4.246    4.274    4.252    4.308    4.321    4.372    4.334    4.400    4.426    4.428    4.446    4.473    4.484    4.523    4.577    4.554    4.577    4.640    4.615    4.585    4.644
      36    4.121    3.999    3.856    3.739    3.662    3.544    3.426    3.324    3.217    3.119    3.008    2.912    2.838    2.722    2.636    2.528    2.474    2.356    2.226    2.138    2.045    1.909    1.790    1.672    1.622    1.485    1.398    1.279    1.210    1.086    0.971    0.878    0.802    0.706    0.589    0.000    0.603    0.717    0.848    0.866    0.973    1.109    1.192    1.269    1.367    1.481    1.632    1.679    1.853    1.959    2.002    2.081    2.235    2.287    2.371    2.479    2.508    2.623    2.709    2.776    2.871    2.957    3.074    3.132    3.194    3.272    3.359    3.367    3.465    3.531    3.609    3.663    3.760    3.801    3.820    3.893    3.911    3.927    4.019    4.074    4.117    4.149    4.178    4.162    4.221    4.235    4.287    4.248    4.315    4.342    4.345    4.365    4.392    4.404    4.445    4.501    4.478    4.502    4.564    4.540    4.509    4.569
      37    4.246    4.129    3.984    3.871    3.793    3.677    3.561    3.464    3.351    3.254    3.145    3.046    2.973    2.860    2.778    2.676    2.617    2.499    2.365    2.276    2.187    2.041    1.924    1.811    1.756    1.615    1.521    1.409    1.335    1.216    1.092    0.987    0.892    0.817    0.730    0.603    0.000    0.606    0.731    0.786    0.884    1.014    1.100    1.187    1.281    1.390    1.526    1.587    1.761    1.864    1.907    1.992    2.141    2.189    2.276    2.379    2.405    2.520    2.602    2.665    2.756    2.836    2.954    3.015    3.076    3.155    3.241    3.250    3.354    3.421    3.504    3.555    3.650    3.695    3.713    3.792    3.808    3.824    3.912    3.966    4.011    4.049    4.078    4.063    4.124    4.135    4.192    4.152    4.219    4.250    4.251    4.270    4.295    4.309    4.352    4.407    4.385    4.408    4.468    4.442    4.410    4.471
      38    4.323    4.204    4.062    3.944    3.867    3.757    3.638    3.542    3.429    3.333    3.220    3.120    3.040    2.928    2.842    2.740    2.684    2.569    2.434    2.344    2.251    2.109    1.993    1.887    1.824    1.687    1.601    1.492    1.422    1.305    1.180    1.063    0.972    0.900    0.810    0.717    0.606    0.000    0.640    0.692    0.782    0.905    1.001    1.086    1.179    1.292    1.411    1.495    1.657    1.760    1.810    1.895    2.044    2.083    2.173    2.277    2.305    2.427    2.512    2.582    2.671    2.751    2.865    2.930    2.991    3.073    3.165    3.169    3.272    3.340    3.418    3.470    3.564    3.606    3.631    3.708    3.727    3.744    3.832    3.886    3.933    3.971    3.999    3.985    4.046    4.055    4.112    4.073    4.143    4.170    4.176    4.195    4.218    4.230    4.272    4.327    4.303    4.325    4.389    4.363    4.333    4.394
      39    4.450    4.335    4.195    4.080    3.998    3.892    3.769    3.674    3.566    3.466    3.349    3.250    3.174    3.061    2.979    2.882    2.823    2.701    2.557    2.469    2.376    2.236    2.109    1.996    1.944    1.821    1.734    1.620    1.555    1.447    1.331    1.227    1.134    1.059    0.941    0.848    0.731    0.640    0.000    0.577    0.693    0.799    0.883    0.975    1.077    1.192    1.327    1.392    1.559    1.652    1.697    1.787    1.931    1.967    2.059    2.167    2.194    2.305    2.395    2.465    2.555    2.639    2.744    2.813    2.875    2.954    3.045    3.057    3.158    3.230    3.311    3.360    3.459    3.503    3.529    3.601    3.621    3.639    3.729    3.785    3.836    3.877    3.900    3.891    3.955    3.962    4.019    3.979    4.048    4.077    4.082    4.100    4.128    4.140    4.189    4.243    4.224    4.248    4.309    4.283    4.251    4.312
      40    4.501    4.384    4.245    4.128    4.046    3.938    3.818    3.718    3.612    3.506    3.391    3.289    3.217    3.102    3.012    2.917    2.857    2.743    2.598    2.510    2.414    2.275    2.148    2.038    1.988    1.862    1.773    1.662    1.587    1.475    1.372    1.265    1.163    1.091    0.984    0.866    0.786    0.692    0.577    0.000    0.601    0.729    0.836    0.940    1.028    1.150    1.294    1.360    1.520    1.631    1.671    1.753    1.896    1.926    2.018    2.128    2.162    2.274    2.359    2.433    2.529    2.610    2.707    2.778    2.841    2.931    3.016    3.027    3.128    3.205    3.283    3.332    3.424    3.469    3.492    3.564    3.585    3.600    3.692    3.752    3.793    3.830    3.858    3.852    3.916    3.924    3.978    3.940    4.008    4.040    4.045    4.062    4.093    4.103    4.152    4.204    4.182    4.206    4.269    4.240    4.208    4.270
      41    4.612    4.499    4.357    4.244    4.163    4.063    3.945    3.847    3.744    3.643    3.526    3.426    3.358    3.245    3.156    3.065    3.004    2.882    2.738    2.648    2.557    2.416    2.292    2.182    2.125    1.998    1.902    1.790    1.719    1.597    1.485    1.388    1.273    1.185    1.083    0.973    0.884    0.782    0.693    0.601    0.000    0.629    0.751    0.834    0.924    1.026    1.160    1.233    1.383    1.494    1.532    1.613    1.766    1.797    1.893    1.996    2.032    2.147    2.239    2.316    2.408    2.488    2.583    2.652    2.716    2.805    2.896    2.909    3.007    3.083    3.167    3.212    3.302    3.354    3.377    3.454    3.472    3.486    3.577    3.634    3.681    3.720    3.749    3.738    3.806    3.807    3.863    3.827    3.896    3.923    3.932    3.951    3.979    3.990    4.038    4.091    4.068    4.095    4.155    4.130    4.103    4.162
      42    4.719    4.607    4.465    4.351    4.270    4.171    4.056    3.956    3.858    3.758    3.640    3.545    3.474    3.363    3.271    3.177    3.115    2.994    2.846    2.757    2.672    2.538    2.420    2.301    2.243    2.114    2.029    1.913    1.823    1.704    1.596    1.493    1.390    1.319    1.224    1.109    1.014    0.905    0.799    0.729    0.629    0.000    0.607    0.709    0.802    0.927    1.047    1.114    1.274    1.366    1.402    1.484    1.624    1.667    1.759    1.859    1.893    2.007    2.102    2.182    2.278    2.368    2.461    2.532    2.591    2.684    2.776    2.791    2.888    2.970    3.042    3.087    3.190    3.234    3.264    3.341    3.362    3.384    3.475    3.535    3.586    3.631    3.657    3.643    3.712    3.719    3.776    3.741    3.809    3.835    3.847    3.863    3.892    3.904    3.953    4.016    3.992    4.020    4.079    4.055    4.027    4.084
      43    4.792    4.673    4.534    4.421    4.343    4.250    4.134    4.033    3.934    3.832    3.720    3.622    3.550    3.444    3.349    3.258    3.192    3.070    2.926    2.838    2.760    2.626    2.505    2.383    2.335    2.199    2.117    2.005    1.916    1.788    1.681    1.578    1.498    1.429    1.315    1.192    1.100    1.001    0.883    0.836    0.751    0.607    0.000    0.598    0.705    0.839    0.965    1.011    1.181    1.271    1.306    1.381    1.529    1.570    1.647    1.753    1.787    1.902    1.997    2.074    2.168    2.255    2.345    2.414    2.481    2.570    2.667    2.680    2.783    2.866    2.936    2.981    3.082    3.126    3.150    3.229    3.245    3.267    3.363    3.425    3.479    3.522    3.549    3.538    3.607    3.613    3.678    3.641    3.707    3.736    3.743    3.762    3.788    3.802    3.853    3.915    3.893    3.919    3.980    3.960    3.931    3.987
      44    4.859    4.744    4.603    4.492    4.416    4.323    4.206    4.107    4.008    3.909    3.796    3.697    3.629    3.523    3.435    3.337    3.273    3.150    3.010    2.932    2.847    2.718    2.598    2.481    2.430    2.302    2.220    2.109    2.020    1.886    1.781    1.673    1.586    1.511    1.387    1.269    1.187    1.086    0.975    0.940    0.834    0.709    0.598    0.000    0.625    0.750    0.895    0.937    1.101    1.191    1.219    1.299    1.445    1.485    1.560    1.666    1.712    1.816    1.917    1.995    2.092    2.178    2.265    2.339    2.411    2.500    2.593    2.614    2.717    2.794    2.869    2.919    3.017    3.064    3.091    3.167    3.194    3.220    3.310    3.370    3.424    3.475    3.504    3.488    3.563    3.564    3.622    3.586    3.657    3.679    3.685    3.704    3.733    3.745    3.798    3.861    3.838    3.865    3.927    3.907    3.881    3.937
      45    4.974    4.857    4.718    4.609    4.531    4.444    4.331    4.230    4.129    4.030    3.921    3.817    3.749    3.646    3.560    3.466    3.404    3.278    3.142    3.058    2.972    2.844    2.723    2.613    2.555    2.424    2.327    2.210    2.115    1.986    1.885    1.777    1.699    1.611    1.503    1.367    1.281    1.179    1.077    1.028    0.924    0.802    0.705    0.625    0.000    0.597    0.742    0.809    0.983    1.068    1.090    1.178    1.311    1.354    1.444    1.544    1.592    1.702    1.790    1.865    1.958    2.042    2.134    2.199    2.277    2.369    2.460    2.479    2.584    2.673    2.750    2.801    2.900    2.944    2.974    3.051    3.077    3.109    3.198    3.261    3.319    3.367    3.396    3.384    3.459    3.463    3.521    3.489    3.558    3.583    3.593    3.618    3.641    3.657    3.710    3.779    3.756    3.786    3.843    3.821    3.801    3.857
      46    5.057    4.939    4.797    4.689    4.611    4.524    4.413    4.319    4.216    4.117    4.005    3.907    3.841    3.738    3.648    3.557    3.489    3.366    3.235    3.150    3.064    2.942    2.824    2.712    2.658    2.523    2.418    2.306    2.208    2.086    1.985    1.883    1.797    1.709    1.601    1.481    1.390    1.292    1.192    1.150    1.026    0.927    0.839    0.750    0.597    0.000    0.619    0.721    0.873    0.970    1.012    1.094    1.224    1.259    1.361    1.470    1.511    1.616    1.690    1.768    1.867    1.943    2.040    2.108    2.175    2.270    2.358    2.381    2.486    2.571    2.653    2.704    2.800    2.849    2.879    2.959    2.985    3.018    3.107    3.171    3.221    3.274    3.303    3.290    3.362    3.371    3.423    3.392    3.463    3.488    3.500    3.522    3.544    3.559    3.611    3.673    3.648    3.678    3.738    3.716    3.695    3.754
      47    5.231    5.115    4.969    4.863    4.787    4.700    4.591    4.500    4.397    4.298    4.187    4.091    4.025    3.916    3.824    3.735    3.664    3.540    3.410    3.325    3.244    3.120    3.005    2.893    2.838    2.696    2.593    2.477    2.374    2.246    2.152    2.042    1.956    1.854    1.752    1.632    1.526    1.411    1.327    1.294    1.160    1.047    0.965    0.895    0.742    0.619    0.000    0.554    0.690    0.797    0.857    0.944    1.056    1.127    1.218    1.319    1.366    1.463    1.545    1.624    1.717    1.799    1.886    1.953    2.027    2.131    2.221    2.244    2.349    2.452    2.526    2.577    2.670    2.722    2.751    2.833    2.863    2.899    2.994    3.047    3.101    3.159    3.190    3.173    3.246    3.259    3.310    3.285    3.359    3.382    3.395    3.425    3.447    3.464    3.516    3.587    3.561    3.592    3.649    3.632    3.613    3.672
      48    5.286    5.174    5.029    4.920    4.845    4.763    4.652    4.564    4.464    4.364    4.253    4.154    4.090    3.978    3.888    3.795    3.724    3.602    3.472    3.390    3.306    3.179    3.063    2.952    2.898    2.760    2.663    2.549    2.441    2.316    2.215    2.110    2.027    1.921    1.812    1.679    1.587    1.495    1.392    1.360    1.233    1.114    1.011    0.937    0.809    0.721    0.554    0.000    0.597    0.706    0.776    0.852    0.990    1.048    1.143    1.234    1.284    1.381    1.460    1.542    1.633    1.725    1.813    1.883    1.962    2.062    2.153    2.179    2.286    2.395    2.480    2.530    2.617    2.669    2.696    2.777    2.804    2.848    2.948    3.005    3.052    3.110    3.140    3.126    3.205    3.215    3.265    3.243    3.314    3.336    3.348    3.376    3.402    3.421    3.474    3.542    3.518    3.553    3.607    3.591    3.572    3.630
      49    5.455    5.346    5.200    5.095    5.020    4.935    4.825    4.741    4.639    4.538    4.429    4.330    4.267    4.155    4.064    3.973    3.900    3.778    3.645    3.565    3.482    3.356    3.243    3.132    3.076    2.939    2.841    2.722    2.615    2.488    2.386    2.283    2.195    2.086    1.979    1.853    1.761    1.657    1.559    1.520    1.383    1.274    1.181    1.101    0.983    0.873    0.690    0.597    0.000    0.600    0.682    0.750    0.885    0.934    1.029    1.115    1.176    1.252    1.333    1.415    1.501    1.595    1.681    1.757    1.844    1.935    2.028    2.062    2.182    2.286    2.372    2.412    2.495    2.551    2.581    2.665    2.686    2.733    2.834    2.886    2.936    2.998    3.033    3.019    3.098    3.111    3.155    3.139    3.211    3.232    3.244    3.277    3.297    3.319    3.374    3.441    3.422    3.456    3.509    3.495    3.477    3.532
      50    5.541    5.435    5.288    5.185    5.110    5.024    4.914    4.832    4.729    4.631    4.526    4.429    4.361    4.256    4.163    4.075    4.004    3.883    3.752    3.672    3.591    3.461    3.346    3.233    3.175    3.045    2.947    2.826    2.723    2.591    2.490    2.384    2.304    2.190    2.087    1.959    1.864    1.760    1.652    1.631    1.494    1.366    1.271    1.191    1.068    0.970    0.797    0.706    0.600    0.000    0.624    0.713    0.813    0.873    0.944    1.037    1.099    1.168    1.252    1.332    1.425    1.520    1.605    1.687    1.780    1.866    1.955    1.993    2.105    2.213    2.302    2.341    2.423    2.473    2.505    2.587    2.616    2.663    2.767    2.819    2.872    2.935    2.971    2.956    3.035    3.048    3.098    3.078    3.149    3.170    3.181    3.215    3.238    3.256    3.313    3.388    3.364    3.402    3.454    3.445    3.429    3.482
      51    5.579    5.471    5.325    5.226    5.152    5.069    4.960    4.876    4.775    4.676    4.568    4.469    4.404    4.297    4.206    4.120    4.051    3.925    3.797    3.715    3.630    3.504    3.395    3.286    3.219    3.087    2.979    2.863    2.761    2.634    2.531    2.431    2.348    2.236    2.129    2.002    1.907    1.810    1.697    1.671    1.532    1.402    1.306    1.219    1.090    1.012    0.857    0.776    0.682    0.624    0.000    0.588    0.723    0.793    0.887    0.971    1.018    1.078    1.180    1.280    1.360    1.453    1.540    1.609    1.689    1.792    1.876    1.920    2.032    2.141    2.224    2.265    2.359    2.404    2.444    2.518    2.542    2.591    2.688    2.744    2.791    2.856    2.897    2.876    2.958    2.973    3.017    2.994    3.068    3.084    3.097    3.127    3.151    3.171    3.226    3.303    3.283    3.319    3.375    3.365    3.345    3.401
      52    5.645    5.538    5.390    5.292    5.216    5.135    5.032    4.944    4.840    4.743    4.637    4.535    4.466    4.359    4.270    4.182    4.111    3.990    3.863    3.783    3.700    3.576    3.466    3.350    3.286    3.152    3.046    2.931    2.826    2.701    2.598    2.509    2.425    2.312    2.203    2.081    1.992    1.895    1.787    1.753    1.613    1.484    1.381    1.299    1.178    1.094    0.944    0.852    0.750    0.713    0.588    0.000    0.614    0.711    0.783    0.866    0.924    1.008    1.102    1.197    1.281    1.371    1.448    1.524    1.605    1.708    1.791    1.825    1.942    2.048    2.124    2.170    2.264    2.312    2.344    2.420    2.442    2.489    2.588    2.650    2.691    2.761    2.798    2.785    2.869    2.879    2.929    2.910    2.985    2.999    3.011    3.041    3.067    3.090    3.151    3.227    3.208    3.246    3.300    3.289    3.272    3.327
      53    5.822    5.712    5.563    5.462    5.385    5.306    5.206    5.118    5.016    4.914    4.805    4.706    4.636    4.528    4.437    4.343    4.273    4.151    4.028    3.948    3.861    3.740    3.625    3.513    3.447    3.317    3.210    3.091    2.987    2.863    2.757    2.669    2.583    2.471    2.361    2.235    2.141    2.044    1.931    1.896    1.766    1.624    1.529    1.445    1.311    1.224    1.056    0.990    0.885    0.813    0.723    0.614    0.000    0.606    0.711    0.778    0.821    0.894    0.994    1.094    1.174    1.273    1.358    1.440    1.525    1.631    1.714    1.753    1.870    1.985    2.042    2.088    2.172    2.214    2.259    2.341    2.367    2.415    2.518    2.574    2.621    2.698    2.739    2.716    2.808    2.822    2.863    2.849    2.927    2.937    2.950    2.992    3.019    3.036    3.108    3.184    3.166    3.201    3.258    3.257    3.237    3.290
      54    5.862    5.754    5.605    5.503    5.427    5.345    5.245    5.158    5.060    4.957    4.848    4.747    4.677    4.575    4.483    4.392    4.319    4.198    4.074    3.996    3.912    3.792    3.673    3.557    3.496    3.366    3.260    3.142    3.047    2.926    2.816    2.723    2.641    2.528    2.418    2.287    2.189    2.083    1.967    1.926    1.797    1.667    1.570    1.485    1.354    1.259    1.127    1.048    0.934    0.873    0.793    0.711    0.606    0.000    0.585    0.693    0.747    0.842    0.927    1.011    1.090    1.193    1.293    1.367    1.448    1.546    1.639    1.682    1.797    1.912    1.974    2.029    2.123    2.170    2.213    2.295    2.318    2.364    2.454    2.513    2.561    2.636    2.675    2.663    2.756    2.769    2.810    2.793    2.872    2.884    2.893    2.933    2.956    2.975    3.050    3.126    3.106    3.138    3.199    3.191    3.161    3.217
      55    5.903    5.793    5.645    5.545    5.470    5.389    5.288    5.204    5.104    5.005    4.900    4.799    4.725    4.622    4.529    4.440    4.366    4.248    4.123    4.047    3.972    3.852    3.733    3.617    3.556    3.431    3.323    3.214    3.117    2.999    2.891    2.796    2.723    2.607    2.494    2.371    2.276    2.173    2.059    2.018    1.893    1.759    1.647    1.560    1.444    1.361    1.218    1.143    1.029    0.944    0.887    0.783    0.711    0.585    0.000    0.579    0.675    0.761    0.855    0.946    1.036    1.135    1.225    1.296    1.395    1.481    1.577    1.627    1.735    1.851    1.905    1.964    2.055    2.101    2.135    2.218    2.242    2.292    2.386    2.437    2.489    2.559    2.600    2.593    2.688    2.700    2.743    2.724    2.803    2.825    2.827    2.870    2.893    2.906    2.983    3.064    3.039    3.073    3.130    3.120    3.097    3.150
      56    6.005    5.896    5.747    5.648    5.570    5.492    5.391    5.305    5.208    5.111    5.003    4.900    4.827    4.723    4.633    4.544    4.471    4.350    4.230    4.150    4.075    3.952    3.838    3.725    3.665    3.535    3.432    3.322    3.227    3.101    2.994    2.901    2.825    2.709    2.604    2.479    2.379    2.277    2.167    2.128    1.996    1.859    1.753    1.666    1.544    1.470    1.319    1.234    1.115    1.037    0.971    0.866    0.778    0.693    0.579    0.000    0.582    0.703    0.802    0.864    0.967    1.066    1.149    1.220    1.331    1.424    1.506    1.560    1.666    1.784    1.838    1.897    1.981    2.030    2.061    2.142    2.158    2.211    2.308    2.354    2.410    2.477    2.517    2.505    2.600    2.614    2.663    2.644    2.721    2.743    2.756    2.797    2.823    2.837    2.907    2.987    2.966    3.005    3.055    3.050    3.027    3.080
      57    6.031    5.924    5.776    5.677    5.598    5.518    5.417    5.334    5.236    5.137    5.030    4.930    4.856    4.752    4.660    4.571    4.497    4.374    4.254    4.173    4.102    3.981    3.865    3.754    3.693    3.562    3.463    3.351    3.252    3.126    3.014    2.927    2.845    2.739    2.631    2.508    2.405    2.305    2.194    2.162    2.032    1.893    1.787    1.712    1.592    1.511    1.366    1.284    1.176    1.099    1.018    0.924    0.821    0.747    0.675    0.582    0.000    0.585    0.712    0.794    0.890    1.012    1.091    1.148    1.244    1.332    1.412    1.471    1.586    1.706    1.755    1.807    1.903    1.945    1.986    2.072    2.085    2.138    2.233    2.287    2.342    2.404    2.448    2.442    2.543    2.552    2.594    2.575    2.657    2.676    2.688    2.732    2.756    2.772    2.844    2.926    2.905    2.941    2.996    2.995    2.970    3.024
      58    6.157    6.050    5.906    5.811    5.729    5.647    5.548    5.464    5.364    5.267    5.158    5.058    4.986    4.880    4.787    4.699    4.624    4.500    4.379    4.304    4.228    4.109    3.996    3.881    3.819    3.688    3.586    3.473    3.378    3.249    3.141    3.056    2.972    2.857    2.744    2.623    2.520    2.427    2.305    2.274    2.147    2.007    1.902    1.816    1.702    1.616    1.463    1.381    1.252    1.168    1.078    1.008    0.894    0.842    0.761    0.703    0.585    0.000    0.659    0.722    0.809    0.900    1.008    1.064    1.156    1.237    1.318    1.390    1.498    1.621    1.671    1.713    1.799    1.850    1.890    1.980    1.998    2.057    2.147    2.200    2.255    2.324    2.367    2.368    2.464    2.481    2.519    2.501    2.584    2.601    2.612    2.655    2.684    2.695    2.766    2.850    2.834    2.872    2.925    2.930    2.908    2.961
      59    6.229    6.126    5.982    5.885    5.803    5.723    5.624    5.544    5.444    5.350    5.243    5.142    5.070    4.968    4.874    4.786    4.712    4.587    4.465    4.390    4.312    4.196    4.081    3.965    3.907    3.775    3.667    3.554    3.457    3.331    3.229    3.134    3.054    2.940    2.830    2.709    2.602    2.512    2.395    2.359    2.239    2.102    1.997    1.917    1.790    1.690    1.545    1.460    1.333    1.252    1.180    1.102    0.994    0.927    0.855    0.802    0.712    0.659    0.000    0.612    0.735    0.838    0.940    1.012    1.091    1.152    1.240    1.311    1.435    1.550    1.601    1.642    1.728    1.779    1.811    1.906    1.911    1.964    2.067    2.125    2.187    2.255    2.308    2.310    2.411    2.417    2.457    2.445    2.522    2.543    2.566    2.607    2.629    2.639    2.711    2.789    2.771    2.811    2.866    2.865    2.843    2.896
      60    6.273    6.172    6.027    5.932    5.850    5.771    5.668    5.585    5.488    5.393    5.287    5.187    5.115    5.014    4.921    4.839    4.760    4.635    4.510    4.433    4.353    4.240    4.126    4.014    3.959    3.826    3.718    3.610    3.508    3.389    3.288    3.198    3.115    3.008    2.898    2.776    2.665    2.582    2.465    2.433    2.316    2.182    2.074    1.995    1.865    1.768    1.624    1.542    1.415    1.332    1.280    1.197    1.094    1.011    0.946    0.864    0.794    0.722    0.612    0.000    0.613    0.732    0.847    0.919    0.998    1.076    1.136    1.210    1.328    1.440    1.503    1.557    1.640    1.695    1.736    1.834    1.839    1.894    1.995    2.039    2.104    2.170    2.217    2.228    2.329    2.336    2.382    2.378    2.454    2.474    2.490    2.533    2.551    2.568    2.642    2.721    2.706    2.751    2.793    2.798    2.779    2.828
      61    6.361    6.259    6.117    6.021    5.940    5.863    5.759    5.678    5.578    5.483    5.377    5.279    5.208    5.104    5.012    4.933    4.857    4.727    4.603    4.529    4.446    4.333    4.220    4.113    4.058    3.926    3.820    3.706    3.608    3.487    3.380    3.298    3.214    3.107    2.992    2.871    2.756    2.671    2.555    2.529    2.408    2.278    2.168    2.092    1.958    1.867    1.717    1.633    1.501    1.425    1.360    1.281    1.174    1.090    1.036    0.967    0.890    0.809    0.735    0.613    0.000    0.597    0.732    0.785    0.893    0.950    1.009    1.086    1.210    1.323    1.393    1.434    1.522    1.591    1.647    1.734    1.745    1.805    1.893    1.948    2.011    2.077    2.133    2.149    2.253    2.270    2.310    2.307    2.382    2.401    2.415    2.455    2.476    2.486    2.567    2.640    2.629    2.673    2.714    2.722    2.706    2.758
      62    6.441    6.339    6.196    6.102    6.020    5.941    5.837    5.756    5.654    5.557    5.455    5.355    5.286    5.181    5.092    5.011    4.938    4.808    4.683    4.609    4.523    4.410    4.296    4.194    4.137    4.007    3.897    3.782    3.687    3.565    3.460    3.379    3.299    3.183    3.071    2.957    2.836    2.751    2.639    2.610    2.488    2.368    2.255    2.178    2.042    1.943    1.799    1.725    1.595    1.520    1.453    1.371    1.273    1.193    1.135    1.066    1.012    0.900    0.838    0.732    0.597    0.000    0.634    0.689    0.800    0.865    0.913    0.989    1.126    1.225    1.289    1.339    1.423    1.497    1.553    1.644    1.648    1.713    1.803    1.857    1.913    1.997    2.042    2.055    2.151    2.178    2.225    2.215    2.292    2.313    2.319    2.367    2.377    2.398    2.476    2.559    2.547    2.588    2.631    2.641    2.634    2.682
      63    6.554    6.451    6.309    6.217    6.133    6.054    5.951    5.867    5.761    5.665    5.566    5.465    5.392    5.289    5.200    5.123    5.049    4.922    4.792    4.719    4.632    4.518    4.403    4.296    4.244    4.116    4.012    3.898    3.797    3.680    3.572    3.495    3.414    3.302    3.184    3.074    2.954    2.865    2.744    2.707    2.583    2.461    2.345    2.265    2.134    2.040    1.886    1.813    1.681    1.605    1.540    1.448    1.358    1.293    1.225    1.149    1.091    1.008    0.940    0.847    0.732    0.634    0.000    0.587    0.703    0.803    0.857    0.940    1.065    1.172    1.233    1.273    1.358    1.442    1.494    1.576    1.584    1.654    1.748    1.787    1.852    1.941    1.985    2.000    2.101    2.127    2.165    2.159    2.233    2.242    2.259    2.308    2.315    2.334    2.409    2.499    2.488    2.523    2.569    2.580    2.578    2.620
      64    6.590    6.489    6.344    6.254    6.172    6.096    5.993    5.910    5.805    5.708    5.608    5.507    5.435    5.333    5.247    5.172    5.102    4.970    4.843    4.772    4.684    4.571    4.459    4.355    4.298    4.168    4.062    3.949    3.849    3.734    3.627    3.553    3.475    3.359    3.247    3.132    3.015    2.930    2.813    2.778    2.652    2.532    2.414    2.339    2.199    2.108    1.953    1.883    1.757    1.687    1.609    1.524    1.440    1.367    1.296    1.220    1.148    1.064    1.012    0.919    0.785    0.689    0.587    0.000    0.582    0.721    0.767    0.838    0.962    1.095    1.153    1.192    1.282    1.363    1.415    1.495    1.506    1.579    1.665    1.702    1.761    1.841    1.887    1.904    1.989    2.019    2.059    2.066    2.136    2.152    2.178    2.217    2.227    2.248    2.326    2.417    2.417    2.448    2.489    2.507    2.504    2.546
      65    6.650    6.551    6.407    6.316    6.234    6.156    6.053    5.970    5.866    5.771    5.668    5.570    5.496    5.393    5.310    5.235    5.167    5.036    4.909    4.836    4.748    4.627    4.515    4.407    4.352    4.220    4.109    3.999    3.901    3.788    3.682    3.613    3.529    3.419    3.305    3.194    3.076    2.991    2.875    2.841    2.716    2.591    2.481    2.411    2.277    2.175    2.027    1.962    1.844    1.780    1.689    1.605    1.525    1.448    1.395    1.331    1.244    1.156    1.091    0.998    0.893    0.800    0.703    0.582    0.000    0.587    0.646    0.719    0.837    0.975    1.017    1.072    1.179    1.261    1.316    1.414    1.421    1.504    1.581    1.628    1.684    1.772    1.813    1.830    1.923    1.937    1.975    1.985    2.056    2.073    2.085    2.126    2.143    2.162    2.243    2.340    2.337    2.363    2.405    2.428    2.427    2.471
